date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:21:31	91143/91143	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:08:50%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Floraiku_SHADOWS_RED_2_2048x2048-1024x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Floraiku_SHADOWS_RED_2_2048x2048-1024x1024.jpg	(from https://www.luxasia.com/brand/floraiku/)
03:21:32	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?748801	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style6abf.css	(from https://www.luxasia.com/brand/fornasetti/)
03:21:32	3644/3644	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:09:00%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/FORNASETTI_BRAND_1-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/FORNASETTI_BRAND_1-150x150.jpg	(from https://www.luxasia.com/brand/fornasetti/)
03:21:32	2516/2516	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:09:04%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/FORNASETTI_BRAND_2-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/FORNASETTI_BRAND_2-150x150.jpg	(from https://www.luxasia.com/brand/fornasetti/)
03:21:32	2348/2348	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:09:07%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/FORNASETTI_BRAND_3-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/FORNASETTI_BRAND_3-150x150.jpg	(from https://www.luxasia.com/brand/fornasetti/)
03:21:33	42716/42716	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:08:59%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/FORNASETTI_BRAND_1-1024x640.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/FORNASETTI_BRAND_1-1024x640.jpg	(from https://www.luxasia.com/brand/fornasetti/)
03:21:33	36284/36284	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:09:03%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/FORNASETTI_BRAND_2-1024x640.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/FORNASETTI_BRAND_2-1024x640.jpg	(from https://www.luxasia.com/brand/fornasetti/)
03:21:33	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.370.delayed	(from https://www.luxasia.com/brand/fornasetti/)
03:21:33	23196/23196	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:09:07%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/FORNASETTI_BRAND_3-1024x640.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/FORNASETTI_BRAND_3-1024x640.jpg	(from https://www.luxasia.com/brand/fornasetti/)
03:21:34	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?5562443	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style903d.css	(from https://www.luxasia.com/brand/fresh/)
03:21:34	35245/35245	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Aug%202019%2011:09:39%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/fresh-gift-box_zpszvdp4nm6-150x150.png	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/fresh-gift-box_zpszvdp4nm6-150x150.png	(from https://www.luxasia.com/brand/fresh/)
03:21:35	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.374.delayed	(from https://www.luxasia.com/brand/fresh/)
03:21:35	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?7350081	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style64de.css	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:36	4528/4528	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:35:52%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/1-4-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/1-4-150x150.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:37	19270/19270	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Aug%202019%2010:42:34%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/40097709_289559864976768_5506889913363785267_n-150x150.png	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/40097709_289559864976768_5506889913363785267_n-150x150.png	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:37	3097/3097	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:58:12%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Candles-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Candles-150x150.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:37	5672/5672	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:11:32%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Goutal-Nuit-et-confidences-and-tenue-de-soiree-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Goutal-Nuit-et-confidences-and-tenue-de-soiree-150x150.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:38	33792/33792	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Aug%202019%2011:13:51%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/IG-Story-boi-dhadrien-150x150.png	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/IG-Story-boi-dhadrien-150x150.png	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:38	4347/4347	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:28:13%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/paper-diffuser-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/paper-diffuser-150x150.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:38	5323/5323	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:38:15%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Social1-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Social1-150x150.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:38	6376/6376	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:38:19%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Social2-1-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Social2-1-150x150.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:39	4204/4204	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:38:29%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Social3-1-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Social3-1-150x150.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:40	108363/108363	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:35:52%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/1-4-1024x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/1-4-1024x1024.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:41	30805/30805	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:58:11%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Candles-1024x498.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Candles-1024x498.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:41	48670/48670	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:11:31%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Goutal-Nuit-et-confidences-and-tenue-de-soiree-1024x498.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Goutal-Nuit-et-confidences-and-tenue-de-soiree-1024x498.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:41	650090/650090	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Aug%202019%2010:42:35%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/40097709_289559864976768_5506889913363785267_n-1024x1024.png	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/40097709_289559864976768_5506889913363785267_n-1024x1024.png	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:41	1110807/1110807	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Aug%202019%2011:09:37%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/fresh-gift-box_zpszvdp4nm6-1024x683.png	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/fresh-gift-box_zpszvdp4nm6-1024x683.png	(from https://www.luxasia.com/brand/fresh/)
03:21:41	39676/39676	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:28:13%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/paper-diffuser-1024x498.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/paper-diffuser-1024x498.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:42	109077/109077	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:38:14%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Social1-1024x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Social1-1024x1024.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:42	618915/618915	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Aug%202019%2011:13:57%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/IG-Story-boi-dhadrien-576x1024.png	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/IG-Story-boi-dhadrien-576x1024.png	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:42	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.388.delayed	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:42	88111/88111	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:38:28%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Social3-1-1024x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Social3-1-1024x1024.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:43	137903/137903	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:38:19%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Social2-1-1024x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Social2-1-1024x1024.jpg	(from https://www.luxasia.com/brand/annick-goutal/)
03:21:43	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?7826283	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style693d.css	(from https://www.luxasia.com/brand/gucci/)
03:21:43	2780/2780	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:11:56%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/GUCCI_BRAND_1-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/GUCCI_BRAND_1-150x150.jpg	(from https://www.luxasia.com/brand/gucci/)
03:21:44	3732/3732	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:11:59%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/GUCCI_BRAND_2-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/GUCCI_BRAND_2-150x150.jpg	(from https://www.luxasia.com/brand/gucci/)
03:21:45	20073/20073	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202020%2021:51:44%20GMT	https://www.luxasia.com/brand/gucci/gucci.com	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/brand/gucci/gucci.com	(from https://www.luxasia.com/brand/gucci/)
03:21:45	22605/22605	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:11:55%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/GUCCI_BRAND_1-1024x640.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/GUCCI_BRAND_1-1024x640.jpg	(from https://www.luxasia.com/brand/gucci/)
03:21:46	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.38f.delayed	(from https://www.luxasia.com/brand/gucci/)
03:21:46	33070/33070	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:11:59%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/GUCCI_BRAND_2-1024x640.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/GUCCI_BRAND_2-1024x640.jpg	(from https://www.luxasia.com/brand/gucci/)
03:21:46	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?2317957	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/stylee267.css	(from https://www.luxasia.com/brand/guerlain/)
03:21:46	8917/8917	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:46:24%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/AA-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/AA-150x150.jpg	(from https://www.luxasia.com/brand/guerlain/)
03:21:47	2642/2642	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:21:43%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/LEssentiel-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/LEssentiel-150x150.jpg	(from https://www.luxasia.com/brand/guerlain/)
03:21:47	15810/15810	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:50:53%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/AR-Duo-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/AR-Duo-150x150.jpg	(from https://www.luxasia.com/brand/guerlain/)
03:21:48	3550/3550	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:24:28%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Meteorites-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Meteorites-150x150.jpg	(from https://www.luxasia.com/brand/guerlain/)
03:21:48	2399/2399	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:33:59%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Rouge-g-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Rouge-g-150x150.jpg	(from https://www.luxasia.com/brand/guerlain/)
03:21:49	202553/202553	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:46:22%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/AA-1024x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/AA-1024x1024.jpg	(from https://www.luxasia.com/brand/guerlain/)
03:21:49	45731/45731	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:21:42%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/LEssentiel-1024x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/LEssentiel-1024x1024.jpg	(from https://www.luxasia.com/brand/guerlain/)
03:21:50	47138/47138	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:24:31%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Meteorites-829x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Meteorites-829x1024.jpg	(from https://www.luxasia.com/brand/guerlain/)
03:21:51	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.39b.delayed	(from https://www.luxasia.com/brand/guerlain/)
03:21:51	33027/33027	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:34:02%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Rouge-g-785x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Rouge-g-785x1024.jpg	(from https://www.luxasia.com/brand/guerlain/)
03:21:51	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?7894700	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/stylec459.css	(from https://www.luxasia.com/brand/guess/)
03:21:51	6298/6298	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:03:13%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Guess_Seductive_Noir_MENWOMEN_SP_AD1-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Guess_Seductive_Noir_MENWOMEN_SP_AD1-150x150.jpg	(from https://www.luxasia.com/brand/guess/)
03:21:51	341208/341208	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:50:52%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/AR-Duo-1024x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/AR-Duo-1024x1024.jpg	(from https://www.luxasia.com/brand/guerlain/)
03:21:53	20073/20073	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202020%2021:51:51%20GMT	https://www.luxasia.com/brand/guess/www.guess.com	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/brand/guess/www.guess.com	(from https://www.luxasia.com/brand/guess/)
03:21:54	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.3a0.delayed	(from https://www.luxasia.com/brand/guess/)
03:21:54	59349/59349	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:03:16%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Guess_Seductive_Noir_MENWOMEN_SP_AD1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Guess_Seductive_Noir_MENWOMEN_SP_AD1.jpg	(from https://www.luxasia.com/brand/guess/)
03:21:54	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?4589817	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/stylea763.css	(from https://www.luxasia.com/brand/hermes/)
03:21:54	2875/2875	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:13:09%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/HERMES_1-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/HERMES_1-150x150.jpg	(from https://www.luxasia.com/brand/hermes/)
03:21:55	1928/1928	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:13:12%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/HERMES_2-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/HERMES_2-150x150.jpg	(from https://www.luxasia.com/brand/hermes/)
03:21:55	26016/26016	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:13:08%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/HERMES_1-1024x640.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/HERMES_1-1024x640.jpg	(from https://www.luxasia.com/brand/hermes/)
03:21:56	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.3a6.delayed	(from https://www.luxasia.com/brand/hermes/)
03:21:56	15306/15306	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:13:12%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/HERMES_2-1024x640.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/HERMES_2-1024x640.jpg	(from https://www.luxasia.com/brand/hermes/)
03:21:56	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?9217191	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/stylebb3d.css	(from https://www.luxasia.com/brand/hermetica/)
03:21:56	7359/7359	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:52:02%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/2-Dry-Waters-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/2-Dry-Waters-150x150.jpg	(from https://www.luxasia.com/brand/hermetica/)
03:21:56	5746/5746	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:54:26%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/3-Emerald-Stairways-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/3-Emerald-Stairways-150x150.jpg	(from https://www.luxasia.com/brand/hermetica/)
03:21:57	5721/5721	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:54:31%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/3-The-Door-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/3-The-Door-150x150.jpg	(from https://www.luxasia.com/brand/hermetica/)
03:21:57	7028/7028	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:55:09%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/4-Vertical-Ambers-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/4-Vertical-Ambers-150x150.jpg	(from https://www.luxasia.com/brand/hermetica/)
